activity_date,user_id,inc_amt
2023-10-05,00812040-02D5-4110-BACE-F7732FEC9A3C,19.99
2023-11-05,00812040-02D5-4110-BACE-F7732FEC9A3C,19.99
2024-03-05,00812040-02D5-4110-BACE-F7732FEC9A3C,19.99
2023-12-05,00812040-02D5-4110-BACE-F7732FEC9A3C,19.99
2022-11-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2022-09-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-05-26,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-03-27,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2022-10-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2022-08-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2022-12-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-06-27,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-02-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-01-25,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-04-27,009604fb-f3b4-4864-a547-5cd6aca33f7b,14.98
2023-06-09,009d4068-722a-466e-8f41-7bc6dc9c4169,19.99
2023-05-09,009d4068-722a-466e-8f41-7bc6dc9c4169,19.99
2024-03-09,00AFA050-DAF3-4818-B08C-6DC2F8AB7001,19.99
2024-04-09,00AFA050-DAF3-4818-B08C-6DC2F8AB7001,19.99
2024-02-09,00AFA050-DAF3-4818-B08C-6DC2F8AB7001,19.99
2024-01-09,00AFA050-DAF3-4818-B08C-6DC2F8AB7001,19.99
2023-11-20,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-05-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-07-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-02-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-04-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-06-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-08-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-03-19,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-10-20,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2023-09-20,00CA1980-4C3D-4D46-8C1B-84BAEE1C2BB7,19.99
2024-01-28,00a5d2d1-fb67-4e49-bfc1-6785316b0e3d,19.99
2024-02-28,00a5d2d1-fb67-4e49-bfc1-6785316b0e3d,19.99
2023-06-08,00aa7307-458f-4760-b8d2-18bd63e21986,19.99
2023-11-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-08-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-06-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-07-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-10-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-04-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-09-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2024-03-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2024-01-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-05-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-12-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2024-02-27,00b0535e-b0a0-469e-bc80-13d8f5fe6531,19.99
2023-03-10,00bc655d-7320-4493-9690-2afd3bc4e30b,19.99
2023-05-10,00bc655d-7320-4493-9690-2afd3bc4e30b,19.99
2023-02-10,00bc655d-7320-4493-9690-2afd3bc4e30b,19.99
2023-04-10,00bc655d-7320-4493-9690-2afd3bc4e30b,19.99
2023-01-01,00d4e7e1-1f10-402c-9b75-4a32ba73369d,14.98
2023-04-02,00d4e7e1-1f10-402c-9b75-4a32ba73369d,15.03
2023-03-02,00d4e7e1-1f10-402c-9b75-4a32ba73369d,14.88
2023-02-02,00d4e7e1-1f10-402c-9b75-4a32ba73369d,15.63
2024-02-05,00dc2a1c-baf2-48a8-8811-1ef48c2a20fe,19.99
2024-01-05,00dc2a1c-baf2-48a8-8811-1ef48c2a20fe,19.99
2023-07-14,00e23a75-5cc2-4b74-a59b-fc13480439d1,19.99
2023-10-14,00e23a75-5cc2-4b74-a59b-fc13480439d1,19.99
2023-05-14,00e23a75-5cc2-4b74-a59b-fc13480439d1,19.99
2023-06-14,00e23a75-5cc2-4b74-a59b-fc13480439d1,19.99
2023-09-14,00e23a75-5cc2-4b74-a59b-fc13480439d1,19.99
2023-08-14,00e23a75-5cc2-4b74-a59b-fc13480439d1,19.99
2023-11-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-05-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-07-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-06-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-10-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-04-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2024-01-27,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-03-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-09-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-12-27,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2024-03-27,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2024-02-27,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2023-08-24,00eb647c-cbc2-44e5-8d1b-c53cd9ca269e,19.99
2022-09-15,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2022-11-14,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2023-01-14,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2023-03-14,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2023-02-14,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2022-12-14,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2022-10-15,0125f441-2662-4bd9-aea8-7d65b8c9fcf2,14.98
2024-02-06,01286f13-8478-417b-b711-9e1902afdfbc,5.56
2023-12-06,01286f13-8478-417b-b711-9e1902afdfbc,5.56
2024-01-07,01286f13-8478-417b-b711-9e1902afdfbc,5.56
2024-03-06,01286f13-8478-417b-b711-9e1902afdfbc,5.56
2024-04-06,01286f13-8478-417b-b711-9e1902afdfbc,5.56
2023-07-02,01353b04-b344-401a-95f4-871b9df7ec99,0.05
2023-08-02,01353b04-b344-401a-95f4-871b9df7ec99,0.05
2023-04-11,0137319a-2f5e-43d5-8f5f-1ac65a12339f,19.99
2023-02-11,0137319a-2f5e-43d5-8f5f-1ac65a12339f,19.99
2023-03-11,0137319a-2f5e-43d5-8f5f-1ac65a12339f,19.99
2023-05-12,0137319a-2f5e-43d5-8f5f-1ac65a12339f,19.99
2023-06-11,0137319a-2f5e-43d5-8f5f-1ac65a12339f,19.99
2023-09-11,013a2b6b-389e-49f6-87ff-36c4da759d91,19.99
2023-10-11,013a2b6b-389e-49f6-87ff-36c4da759d91,19.99
2024-01-14,01499927-9772-4838-90f5-852ed9fd442d,19.99
2024-02-14,01499927-9772-4838-90f5-852ed9fd442d,19.99
2024-03-14,01499927-9772-4838-90f5-852ed9fd442d,19.99
2023-12-14,01499927-9772-4838-90f5-852ed9fd442d,19.99
2024-04-14,01499927-9772-4838-90f5-852ed9fd442d,19.99
2023-04-01,0154be5d-9000-4963-bcfd-928b0bb9c43d,19.99
2023-01-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-12-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-11-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-07-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-08-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-05-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2024-03-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2024-04-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2024-02-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-03-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-02-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-10-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-06-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2024-01-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-09-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2023-04-10,0155e5d3-6b25-4365-82f4-24abf5369ee9,19.99
2024-01-23,01820f34-ca64-4c0e-a2a9-08521d656493,10.02
2024-02-23,01820f34-ca64-4c0e-a2a9-08521d656493,10.02
2024-02-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2023-12-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2023-09-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2023-10-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2024-03-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2023-11-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2024-01-17,018d96e3-b107-45b0-a533-5369bd2342d3,19.99
2022-12-31,019012d9-d7a7-4082-88e5-f41dd2f15487,19.99
2023-01-31,019012d9-d7a7-4082-88e5-f41dd2f15487,19.99
2023-01-14,01a094ac-1cc9-43c7-9692-8daa327ea41a,14.98
2022-12-14,01a094ac-1cc9-43c7-9692-8daa327ea41a,14.98
2022-10-14,01a094ac-1cc9-43c7-9692-8daa327ea41a,14.98
2022-09-14,01a094ac-1cc9-43c7-9692-8daa327ea41a,14.98
2023-02-14,01a094ac-1cc9-43c7-9692-8daa327ea41a,14.98
2022-11-14,01a094ac-1cc9-43c7-9692-8daa327ea41a,14.98
2023-03-08,01bb93dc-b40d-41da-98d1-12339032bbbb,19.99
2023-04-08,01bb93dc-b40d-41da-98d1-12339032bbbb,19.99
2023-07-08,01bb93dc-b40d-41da-98d1-12339032bbbb,19.99
2023-06-08,01bb93dc-b40d-41da-98d1-12339032bbbb,19.99
2023-05-08,01bb93dc-b40d-41da-98d1-12339032bbbb,19.99
2023-08-08,01bb93dc-b40d-41da-98d1-12339032bbbb,19.99
2023-09-05,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2024-01-29,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2024-03-29,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2023-12-29,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2023-08-05,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2023-10-05,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2024-02-29,01daed9f-e062-426f-9c47-05a57d8482d2,19.99
2023-12-13,01e7376f-6b9f-4728-a904-e5bd2c1d5be2,19.99
2023-02-04,01e760a9-dfaf-4b6b-89cc-31aabbf216d8,19.99
2022-12-04,01e760a9-dfaf-4b6b-89cc-31aabbf216d8,19.99
2023-01-04,01e760a9-dfaf-4b6b-89cc-31aabbf216d8,19.99
2022-08-20,01f78b61-401d-486c-905c-3085e73b8c80,11.87
2022-09-20,01f78b61-401d-486c-905c-3085e73b8c80,11.37
2022-10-20,01f78b61-401d-486c-905c-3085e73b8c80,10.52
2023-06-22,023d4cf4-2657-4433-90d2-e62fa62f7d9e,19.99
2023-04-21,023d4cf4-2657-4433-90d2-e62fa62f7d9e,19.99
2023-05-21,023d4cf4-2657-4433-90d2-e62fa62f7d9e,19.99
2024-02-09,02582c36-a66a-4cba-a145-29c3d0aa77bb,19.99
2023-12-09,02582c36-a66a-4cba-a145-29c3d0aa77bb,19.99
2023-11-09,02582c36-a66a-4cba-a145-29c3d0aa77bb,19.99
2024-04-09,02582c36-a66a-4cba-a145-29c3d0aa77bb,19.99
2024-01-09,02582c36-a66a-4cba-a145-29c3d0aa77bb,19.99
2024-03-09,02582c36-a66a-4cba-a145-29c3d0aa77bb,19.99
2022-11-03,025D8F90-1000-4DC1-8668-0EA45FBCCA24,14.98
2022-12-05,025D8F90-1000-4DC1-8668-0EA45FBCCA24,14.98
2023-02-08,026405fa-d9fe-4a2c-8013-3fb995f62dfd,28.21
2023-06-06,02663839-ba3a-4575-9319-2a8a8eeef631,19.99
2023-05-06,02663839-ba3a-4575-9319-2a8a8eeef631,19.99
2023-04-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-08-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-10-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-07-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-01-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2022-12-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-09-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-05-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-02-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-03-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-06-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2022-11-20,029D07C1-4269-4D42-B2FE-744B1146F12A,19.99
2023-10-29,02C858F9-14F5-4184-A814-D05AF26CAAC7,19.99
2023-11-29,02C858F9-14F5-4184-A814-D05AF26CAAC7,19.99
2023-12-29,02C858F9-14F5-4184-A814-D05AF26CAAC7,19.99
2023-09-29,02C858F9-14F5-4184-A814-D05AF26CAAC7,19.99
2024-02-12,02b5b3ce-4b98-4b01-89fc-39354dc6e61b,19.99
2023-12-12,02b5b3ce-4b98-4b01-89fc-39354dc6e61b,19.99
2023-11-12,02b5b3ce-4b98-4b01-89fc-39354dc6e61b,19.99
2024-01-12,02b5b3ce-4b98-4b01-89fc-39354dc6e61b,19.99
2024-01-16,02b8fde3-50f3-4b3c-ad87-2ff851bf8c7b,19.99
2023-11-16,02b8fde3-50f3-4b3c-ad87-2ff851bf8c7b,19.99
2024-02-16,02b8fde3-50f3-4b3c-ad87-2ff851bf8c7b,19.99
2023-12-16,02b8fde3-50f3-4b3c-ad87-2ff851bf8c7b,19.99
2023-10-16,02b8fde3-50f3-4b3c-ad87-2ff851bf8c7b,19.99
2024-03-16,02b8fde3-50f3-4b3c-ad87-2ff851bf8c7b,19.99
2023-12-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2023-11-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2023-10-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2023-09-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2023-08-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2024-02-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2023-07-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2024-03-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2024-01-19,02c1935a-26e6-4b1f-a88d-dc24df443237,19.99
2024-04-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-12-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-04-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2024-03-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-07-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2024-02-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-05-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2024-01-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-11-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-06-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-09-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-08-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2023-10-09,02ca45d1-2017-4a5f-af08-b907067b85aa,19.99
2022-10-20,02e86a26-08ca-4f93-aa98-2e3d567a4af7,14.98
2022-09-20,02e86a26-08ca-4f93-aa98-2e3d567a4af7,14.98
2024-03-15,02f214be-7993-4969-8a0f-5e9d70db620c,19.99
2024-02-15,02f214be-7993-4969-8a0f-5e9d70db620c,19.99
2023-10-15,02f214be-7993-4969-8a0f-5e9d70db620c,19.99
2024-01-15,02f214be-7993-4969-8a0f-5e9d70db620c,19.99
2023-11-15,02f214be-7993-4969-8a0f-5e9d70db620c,19.99
2023-12-15,02f214be-7993-4969-8a0f-5e9d70db620c,19.99
2023-10-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2024-04-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2024-03-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-09-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-06-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-08-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2024-01-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-05-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-12-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-07-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2023-11-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2024-02-01,02f55a09-32f5-4149-b5fa-72873ba9ed24,19.99
2022-10-22,0300544c-14b4-4381-a4a3-e5fdce31b264,14.98
2022-11-21,0300544c-14b4-4381-a4a3-e5fdce31b264,14.98
2022-08-22,0300544c-14b4-4381-a4a3-e5fdce31b264,14.98
2022-09-22,0300544c-14b4-4381-a4a3-e5fdce31b264,14.98
2022-11-30,030550dd-ac6b-4fb1-b7a3-7f966c2b2211,14.98
2022-09-30,030550dd-ac6b-4fb1-b7a3-7f966c2b2211,14.98
2022-10-30,030550dd-ac6b-4fb1-b7a3-7f966c2b2211,14.98
2023-05-02,0305B1A0-741C-4B5E-8A5F-9FDCC39664C5,19.99
2023-04-02,0305B1A0-741C-4B5E-8A5F-9FDCC39664C5,19.99
2024-03-31,030a03f6-fbf4-4f4b-8c71-8d3a8922b328,19.99
2023-10-08,032a0b55-e4cb-4f08-8269-65029068b1f5,19.99
2023-11-08,032a0b55-e4cb-4f08-8269-65029068b1f5,19.99
2023-11-08,0337DB03-6FCF-46A2-B518-3FF41043CC2E,19.99
2023-12-08,0337DB03-6FCF-46A2-B518-3FF41043CC2E,19.99
2024-01-08,0337DB03-6FCF-46A2-B518-3FF41043CC2E,19.99
2023-04-20,0359a4d7-93e7-4f88-b86f-fab3a51115b3,19.99
2023-02-20,0359a4d7-93e7-4f88-b86f-fab3a51115b3,19.99
2023-01-20,0359a4d7-93e7-4f88-b86f-fab3a51115b3,19.99
2023-03-20,0359a4d7-93e7-4f88-b86f-fab3a51115b3,19.99
2024-03-26,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-09-26,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-07-25,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-12-26,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-06-26,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-08-25,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-10-26,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-11-25,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2024-01-26,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-05-25,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2024-02-25,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2023-04-25,0363fe17-32b7-414f-800a-6f180b8e70ed,19.99
2024-03-21,0386900c-0cd6-41b8-8a74-cfc1a3f49399,10.02
2024-02-21,0386900c-0cd6-41b8-8a74-cfc1a3f49399,10.02
2024-03-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2023-12-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2024-01-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2024-02-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2023-09-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2023-10-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2024-04-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2023-08-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2023-11-10,038a7b19-77d9-45c3-ab82-23ff4f54cdfc,19.99
2023-05-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2024-01-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-08-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-01-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2024-02-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-12-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-04-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-10-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-03-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-09-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-07-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-02-28,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-11-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-06-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2024-03-29,0390e1b1-86ca-4a01-a9db-4eb17edadae3,19.99
2023-04-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-07-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-06-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-12-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-09-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-05-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-02-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2024-01-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-10-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-11-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-03-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-08-25,039383f6-89e0-47da-93c0-95376ad5fe15,19.99
2023-12-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2024-01-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2023-11-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2024-03-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2023-10-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2023-09-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2024-02-23,03946ec7-f714-453c-945f-13b9bcfb6d4c,19.99
2023-04-22,039A5745-4EA1-4797-9E47-BE5E2DA6BEF9,19.99
2023-06-22,039A5745-4EA1-4797-9E47-BE5E2DA6BEF9,19.99
2023-05-22,039A5745-4EA1-4797-9E47-BE5E2DA6BEF9,19.99
2023-12-08,03ABB574-22E8-4254-A259-09B1A3DB2D3E,19.99
2024-01-28,03C73461-BA1C-4921-AD34-D81A91D607BD,19.99
2024-02-28,03C73461-BA1C-4921-AD34-D81A91D607BD,19.99
2024-03-28,03C73461-BA1C-4921-AD34-D81A91D607BD,19.99
2023-06-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-11-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-09-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-12-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2024-02-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-04-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-05-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-08-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-07-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2024-01-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
2023-10-24,03a4842f-2007-4b90-84f8-3ae9d3a35fc1,19.99
